Step,# citizen coalition,# regulator coalition,# stakeholder coalition,Disruption,NGO Message,Num Cit,Talk span,Total power,Total preference,Total regulator preference,Total regulator sh preference,Total sh preference,Total utility
12,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,10896.874907084983,0.0,0.0,325.0,169023.00290958644
13,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,11426.313444385954,0.0,0.0,325.0,169023.00290958644
14,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,11970.79816377907,0.0,0.0,325.0,169023.00290958644
15,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,12522.53678387761,106.5,106.5,325.0,169023.00290958644
16,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,13111.871492035787,106.5,106.5,325.0,169023.00290958644
17,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,13738.420941283284,106.5,106.5,325.0,169023.00290958644
18,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,14382.70652875892,106.5,106.5,325.0,169023.00290958644
19,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,15046.599455334908,106.5,106.5,325.0,169023.00290958644
20,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,15776.690837917482,106.5,106.5,325.0,169023.00290958644
21,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,16525.089419347845,106.4999999980129,106.5,325.0,169023.00290958644
22,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,17349.75472122946,94.28571428336221,106.5,325.0,169023.00290958644
23,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,18206.609098316007,94.28571428336221,106.5,325.0,169023.00290958644
24,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,19111.2655489613,94.28571428336221,106.5,325.0,169023.00290958644
25,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930002,20084.070665059324,94.28571428336221,106.5,325.0,169023.00290958644
0,14.0,0.0,0.0,0.5,4.5,182.0,5.0,1282.7589781005006,6514.044778795459,0.0,0.0,0.0,132145.73103061534
1,8.0,0.0,1.0,0.5,4.5,182.0,5.0,1291.9265496545001,6809.2147945509505,0.0,0.0,325.0,134948.91933231644
2,9.0,0.0,1.0,0.5,4.5,182.0,5.0,1309.9975104485002,7119.087897164544,0.0,0.0,325.0,140851.60235423915
3,6.0,0.0,1.0,0.5,4.5,182.0,5.0,1328.809663135,7433.8080562285395,0.0,0.0,325.0,146823.7684435794
4,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1346.6954388160002,7771.135286551415,0.0,0.0,325.0,152271.93137558442
5,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1375.0964447195001,8143.984160857544,0.0,0.0,325.0,161607.7420659956
6,2.0,0.0,1.0,0.5,4.5,182.0,5.0,1388.9682189925006,8505.007729611563,0.0,0.0,325.0,166085.62249409314
7,1.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,8887.044414611963,0.0,0.0,325.0,169263.20174964092
8,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,9315.483012754521,0.0,0.0,325.0,169263.20174964092
9,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,9744.993812711078,0.0,0.0,325.0,169263.20174964092
10,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,10204.048786298821,0.0,0.0,325.0,169263.20174964092
11,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,10694.28763697179,0.0,0.0,325.0,169263.20174964092
12,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,11187.188477070302,0.0,0.0,325.0,169263.20174964092
13,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,11691.333097614224,0.0,0.0,325.0,169263.20174964092
14,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,12238.355767945204,0.0,0.0,325.0,169263.20174964092
15,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,12812.459688144696,106.5,106.5,325.0,169263.20174964092
16,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,13401.702843966323,106.5,106.5,325.0,169263.20174964092
17,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,14064.759608331018,106.5,106.5,325.0,169263.20174964092
18,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,14723.043524745483,106.5,106.5,325.0,169263.20174964092
19,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,15393.193745578588,106.5,106.5,325.0,169263.20174964092
20,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,16107.455507102073,106.5,106.5,325.0,169263.20174964092
21,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,16901.70469959396,106.49999999801298,106.5,325.0,169263.20174964092
22,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,17715.94520236138,94.2857142833623,106.5,325.0,169263.20174964092
23,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,18614.921438949874,94.2857142833623,106.5,325.0,169263.20174964092
24,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,19524.89660454458,94.2857142833623,106.5,325.0,169263.20174964092
25,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129930006,20475.997441412776,94.2857142833623,106.5,325.0,169263.20174964092
0,14.0,0.0,0.0,0.5,4.5,182.0,5.0,1282.7954185524998,6349.234436920229,0.0,0.0,0.0,132034.9706257064
1,8.0,0.0,1.0,0.5,4.5,182.0,5.0,1291.847792515,6639.090349118527,0.0,0.0,325.0,134919.68472403314
2,9.0,0.0,1.0,0.5,4.5,182.0,5.0,1309.9975104484997,6921.751654241499,0.0,0.0,325.0,140727.6020809723
3,6.0,0.0,1.0,0.5,4.5,182.0,5.0,1328.8476054109994,7228.912495282602,0.0,0.0,325.0,146819.43395673388
4,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1346.6954388159998,7550.801148167422,0.0,0.0,325.0,152805.80720508652
5,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1375.2662670349994,7897.114051905518,0.0,0.0,325.0,162291.23987211543
6,2.0,0.0,1.0,0.5,4.5,182.0,5.0,1388.0992360309992,8267.660276586335,0.0,0.0,325.0,166390.6632907818
7,1.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,8645.90830913454,0.0,0.0,325.0,169428.0799157019
8,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,9049.703637786784,0.0,0.0,325.0,169428.0799157019
9,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,9478.809384804623,0.0,0.0,325.0,169428.0799157019
10,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,9924.302123859638,0.0,0.0,325.0,169428.0799157019
11,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,10370.686457588277,0.0,0.0,325.0,169428.0799157019
12,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,10841.260240610029,0.0,0.0,325.0,169428.0799157019
13,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,11335.749060366004,0.0,0.0,325.0,169428.0799157019
14,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,11868.581630680597,0.0,0.0,325.0,169428.0799157019
15,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,12437.79510973981,106.5,106.5,325.0,169428.0799157019
16,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,13028.882089131444,106.5,106.5,325.0,169428.0799157019
17,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,13690.521646050247,106.5,106.5,325.0,169428.0799157019
18,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,14313.728315332168,106.5,106.5,325.0,169428.0799157019
19,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,15026.352688079432,106.5,106.5,325.0,169428.0799157019
20,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,15779.148920567954,106.5,106.5,325.0,169428.0799157019
21,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,16524.6907839752,106.49999999801321,106.5,325.0,169428.0799157019
22,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,17335.930032883836,94.28571428336257,106.5,325.0,169428.0799157019
23,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,18168.477265342568,94.28571428336257,106.5,325.0,169428.0799157019
24,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,19042.854755201715,94.28571428336257,106.5,325.0,169428.0799157019
25,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859992,19944.63983858322,94.28571428336257,106.5,325.0,169428.0799157019
0,14.0,0.0,0.0,0.5,4.5,182.0,5.0,1282.8137950389998,6446.22059050638,0.0,0.0,0.0,132240.79987083294
1,8.0,0.0,1.0,0.5,4.5,182.0,5.0,1291.8477925149998,6732.0413878918225,0.0,0.0,325.0,135312.42143252958
2,9.0,0.0,1.0,0.5,4.5,182.0,5.0,1310.0420980924996,7032.73060661156,0.0,0.0,325.0,141229.55089565724
3,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1323.4301308229997,7339.1332125617855,0.0,0.0,325.0,145466.89740642064
4,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1341.3146473304996,7656.7490610789755,0.0,0.0,325.0,151169.47716955238
5,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1368.3883598055,8013.751179031318,0.0,0.0,325.0,159717.10655406042
6,3.0,0.0,1.0,0.5,4.5,182.0,5.0,1396.8453102985,8382.280222528263,0.0,0.0,325.0,169342.1504357847
7,1.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,8763.441986264806,0.0,0.0,325.0,172461.62504520273
8,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,9157.277357781748,0.0,0.0,325.0,172461.62504520273
9,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,9567.71210079837,0.0,0.0,325.0,172461.62504520273
10,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,9992.96824740299,0.0,0.0,325.0,172461.62504520273
11,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,10456.788943308624,0.0,0.0,325.0,172461.62504520273
12,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,10919.665274696521,0.0,0.0,325.0,172461.62504520273
13,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,11415.79886403193,0.0,0.0,325.0,172461.62504520273
14,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,11957.480675523519,0.0,0.0,325.0,172461.62504520273
15,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,12557.417068895786,106.5,106.5,325.0,172461.62504520273
16,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,13171.357374327627,106.5,106.5,325.0,172461.62504520273
17,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,13821.865653724446,106.5,106.5,325.0,172461.62504520273
18,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,14433.842407741202,106.5,106.5,325.0,172461.62504520273
19,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,15107.285153428158,106.5,106.5,325.0,172461.62504520273
20,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,15821.676346982891,106.5,106.5,325.0,172461.62504520273
21,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,16528.75382903733,106.49999999805354,106.5,325.0,172461.62504520273
22,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,17348.751203643093,94.2857142834103,106.5,325.0,172461.62504520273
23,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,18215.44627719947,94.2857142834103,106.5,325.0,172461.62504520273
24,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,19152.931132950835,94.2857142834103,106.5,325.0,172461.62504520273
25,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,20054.080936765364,94.2857142834103,106.5,325.0,172461.62504520273
0,14.0,0.0,0.0,0.5,4.5,182.0,5.0,1282.8138022495002,6391.669343890159,0.0,0.0,0.0,132291.59717259134
1,8.0,0.0,1.0,0.5,4.5,182.0,5.0,1291.8358422979998,6674.20987676897,0.0,0.0,325.0,135336.67488617197
2,9.0,0.0,1.0,0.5,4.5,182.0,5.0,1309.9671480975,6948.979528286087,0.0,0.0,325.0,141443.9703782144
3,6.0,0.0,1.0,0.5,4.5,182.0,5.0,1328.8096631349993,7262.196125668919,0.0,0.0,325.0,147510.17645724124
4,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1346.6954388159995,7577.802640737171,0.0,0.0,325.0,153225.29312159965
5,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1375.151308612499,7918.5407433035325,0.0,0.0,325.0,162473.6568569002
6,2.0,0.0,1.0,0.5,4.5,182.0,5.0,1389.023082885499,8279.110183301029,0.0,0.0,325.0,167174.76984726213
7,1.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,8670.610926955325,0.0,0.0,325.0,169832.23896933493
8,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,9065.025913899639,0.0,0.0,325.0,169832.23896933493
9,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,9496.964776626293,0.0,0.0,325.0,169832.23896933493
10,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,9919.873458455948,0.0,0.0,325.0,169832.23896933493
11,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,10397.507800756173,0.0,0.0,325.0,169832.23896933493
12,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,10878.02580951076,0.0,0.0,325.0,169832.23896933493
13,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,11412.326823681527,0.0,0.0,325.0,169832.23896933493
14,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,11975.553858117568,0.0,0.0,325.0,169832.23896933493
15,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,12520.425554957128,106.5,106.5,325.0,169832.23896933493
16,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,13121.568114357276,106.5,106.5,325.0,169832.23896933493
17,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,13736.842895995485,106.5,106.5,325.0,169832.23896933493
18,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,14383.544945274743,106.5,106.5,325.0,169832.23896933493
19,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,15058.145697721982,106.5,106.5,325.0,169832.23896933493
20,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,15771.231416707891,106.5,106.5,325.0,169832.23896933493
21,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,16507.833350757777,106.49999999801318,106.5,325.0,169832.23896933493
22,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,17318.74407919832,94.28571428336255,106.5,325.0,169832.23896933493
23,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,18204.372641864764,94.28571428336255,106.5,325.0,169832.23896933493
24,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,19052.844957811518,94.28571428336255,106.5,325.0,169832.23896933493
25,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.201576885999,20005.821069663314,94.28571428336255,106.5,325.0,169832.23896933493
0,14.0,0.0,0.0,0.5,4.5,182.0,5.0,1282.7618545625003,6404.866545372239,0.0,0.0,0.0,132147.95925937628
1,8.0,0.0,1.0,0.5,4.5,182.0,5.0,1291.8358046405006,6686.283674786454,0.0,0.0,325.0,135119.31901790327
2,9.0,0.0,1.0,0.5,4.5,182.0,5.0,1309.9671480975003,6981.213044752743,0.0,0.0,325.0,140910.4378068863
3,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1323.3921885470004,7287.438313019126,0.0,0.0,325.0,144977.571853007
4,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1341.3146473305,7610.742774137955,0.0,0.0,325.0,150724.4527369541
5,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1367.9099219995,7973.866156836496,0.0,0.0,325.0,159309.16381931325
6,3.0,0.0,1.0,0.5,4.5,182.0,5.0,1389.0840041475003,8337.418471234569,0.0,0.0,325.0,166135.07175483412
7,1.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,8702.50656261741,0.0,0.0,325.0,169181.03469886252
8,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,9096.895086636785,0.0,0.0,325.0,169181.03469886252
9,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,9519.491767865089,0.0,0.0,325.0,169181.03469886252
10,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,9958.354732827562,0.0,0.0,325.0,169181.03469886252
11,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,10414.350852281534,0.0,0.0,325.0,169181.03469886252
12,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,10914.942643065491,0.0,0.0,325.0,169181.03469886252
13,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,11431.796887446828,0.0,0.0,325.0,169181.03469886252
14,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,11987.039372889823,0.0,0.0,325.0,169181.03469886252
15,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,12567.800844157768,106.5,106.5,325.0,169181.03469886252
16,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,13132.66533753318,106.5,106.5,325.0,169181.03469886252
17,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,13741.04702403252,106.5,106.5,325.0,169181.03469886252
18,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,14409.53957013113,106.5,106.5,325.0,169181.03469886252
19,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,15078.104579977444,106.5,106.5,325.0,169181.03469886252
20,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,15778.435674231083,106.5,106.5,325.0,169181.03469886252
21,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,16523.7819669682,106.4999999980135,106.5,325.0,169181.03469886252
22,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,17315.65241705475,94.28571428336292,106.5,325.0,169181.03469886252
23,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,18145.64529897825,94.28571428336292,106.5,325.0,169181.03469886252
24,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,19017.578118605317,94.28571428336292,106.5,325.0,169181.03469886252
25,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2624981479998,19973.140801330625,94.28571428336292,106.5,325.0,169181.03469886252
0,14.0,0.0,0.0,0.5,4.5,182.0,5.0,1282.7618545624996,6318.371064306587,0.0,0.0,0.0,131997.38028991313
1,8.0,0.0,1.0,0.5,4.5,182.0,5.0,1291.9385375289999,6596.918671217132,0.0,0.0,325.0,134856.3567101069
2,9.0,0.0,1.0,0.5,4.5,182.0,5.0,1309.9671480975003,6878.157850454986,0.0,0.0,325.0,140785.98989474095
3,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1323.3921885470004,7182.426239878311,0.0,0.0,325.0,144955.74734144285
4,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1341.3146473305,7492.5958145049435,0.0,0.0,325.0,150793.22558888115
5,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1367.8490007375003,7820.237897822103,0.0,0.0,325.0,159335.18093631935
6,3.0,0.0,1.0,0.5,4.5,182.0,5.0,1389.0230828855001,8192.145278786114,0.0,0.0,325.0,165818.7086302784
7,1.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,8575.156879787346,0.0,0.0,325.0,168842.31341843592
8,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,8965.387371586332,0.0,0.0,325.0,168842.31341843592
9,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,9394.996662536907,0.0,0.0,325.0,168842.31341843592
10,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,9832.596136726335,0.0,0.0,325.0,168842.31341843592
11,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,10277.035906758043,0.0,0.0,325.0,168842.31341843592
12,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,10729.446135066539,0.0,0.0,325.0,168842.31341843592
13,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,11214.881572215298,0.0,0.0,325.0,168842.31341843592
14,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,11728.084947450448,0.0,0.0,325.0,168842.31341843592
15,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,12274.05631587126,106.5,106.5,325.0,168842.31341843592
16,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,12847.082095853086,106.5,106.5,325.0,168842.31341843592
17,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,13438.805625761737,106.5,106.5,325.0,168842.31341843592
18,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,14084.553820046538,106.5,106.5,325.0,168842.31341843592
19,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,14778.94366575076,106.5,106.5,325.0,168842.31341843592
20,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,15498.888094093734,106.5,106.5,325.0,168842.31341843592
21,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,16232.727515021055,106.4999999980133,106.5,325.0,168842.31341843592
22,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,17015.550634452495,94.28571428336267,106.5,325.0,168842.31341843592
23,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,17827.45307006151,94.28571428336267,106.5,325.0,168842.31341843592
24,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,18696.556034366502,94.28571428336267,106.5,325.0,168842.31341843592
25,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768860006,19586.236831454407,94.28571428336267,106.5,325.0,168842.31341843592
0,14.0,0.0,0.0,0.5,4.5,182.0,5.0,1282.8138041249995,6323.273722723562,0.0,0.0,0.0,132144.57147191197
1,8.0,0.0,1.0,0.5,4.5,182.0,5.0,1291.8358046404996,6612.278581474371,0.0,0.0,325.0,135038.04671164477
2,9.0,0.0,1.0,0.5,4.5,182.0,5.0,1309.9671480974996,6902.039093582589,0.0,0.0,325.0,140764.27050742196
3,6.0,0.0,1.0,0.5,4.5,182.0,5.0,1328.8096631349997,7195.243427836939,0.0,0.0,325.0,146942.1043659674
4,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1346.6954388159998,7516.114838008599,0.0,0.0,325.0,152738.94389372703
5,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1375.9511453669995,7859.400264214207,0.0,0.0,325.0,161767.5737483149
6,3.0,0.0,1.0,0.5,4.5,182.0,5.0,1403.369290583,8198.061840312608,0.0,0.0,325.0,170642.8890885564
7,1.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,8573.532400744672,0.0,0.0,325.0,173894.8160641139
8,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,8947.724312824437,0.0,0.0,325.0,173894.8160641139
9,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,9357.175553669218,0.0,0.0,325.0,173894.8160641139
10,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,9803.33250342334,0.0,0.0,325.0,173894.8160641139
11,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,10267.16544943545,0.0,0.0,325.0,173894.8160641139
12,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,10753.761402092367,0.0,0.0,325.0,173894.8160641139
13,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,11267.091417054553,0.0,0.0,325.0,173894.8160641139
14,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,11775.824170287244,0.0,0.0,325.0,173894.8160641139
15,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,12331.567846691969,106.5,106.5,325.0,173894.8160641139
16,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,12914.06342622688,106.5,106.5,325.0,173894.8160641139
17,0.0,0.0,2.0,0.5,4.5,182.0,5.0,1413.471631438,13516.818854046684,106.5,106.5,325.0,173894.8160641139
18,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,14185.246185764798,106.5,106.5,325.0,173894.8160641139
19,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,14863.579433335255,106.5,106.5,325.0,173894.8160641139
20,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,15590.13962221378,106.5,106.5,325.0,173894.8160641139
21,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,16302.266578317774,106.49999999809043,106.5,325.0,173894.8160641139
22,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,17084.770993704624,94.28571428345398,106.5,325.0,173894.8160641139
23,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,17898.083075022834,94.28571428345398,106.5,325.0,173894.8160641139
24,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,18775.176295567453,94.28571428345398,106.5,325.0,173894.8160641139
25,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1413.471631438,19689.110970021153,94.28571428345398,106.5,325.0,173894.8160641139
0,14.0,0.0,0.0,0.5,4.5,182.0,5.0,1282.7618545624996,6312.435091948901,0.0,0.0,0.0,132238.65484350073
1,8.0,0.0,1.0,0.5,4.5,182.0,5.0,1291.9716545304993,6592.592835722042,0.0,0.0,325.0,134958.60653892852
2,9.0,0.0,1.0,0.5,4.5,182.0,5.0,1309.9671480974998,6905.363938031485,0.0,0.0,325.0,140950.6935197999
3,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1323.3921885470002,7213.0800956200355,0.0,0.0,325.0,145387.05494540918
4,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1341.3146473305005,7540.7425395489745,0.0,0.0,325.0,151255.53587680266
5,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1368.3883598055004,7897.577919163235,0.0,0.0,325.0,159815.05210237514
6,3.0,0.0,1.0,0.5,4.5,182.0,5.0,1396.8453102984995,8233.396500867566,0.0,0.0,325.0,169720.8569207191
7,1.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,8603.034604013657,0.0,0.0,325.0,172855.10755712714
8,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,8969.285694504319,0.0,0.0,325.0,172855.10755712714
9,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1406.023804299,9365.071315664243,0.0,0.0,325.0,172855.10755712714
