Step,# citizen coalitions,# citizens in coalition,# regulator coalitions,# regulators in coalition,# stakeholder coalitions,# stakeholders in coalition,Acceptable range,Disruption,Initial number,NGO message,Need,Num Properties,Procedure,Spatial decay rate,Sponsor message,Talk span,Total power,Total preference,Total regulator preference,Total regulator sh preference,Total sh preference,Total utility
7,16,48,0,0,8,0,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,646.8652717937833,0
9,18,54,0,0,11,4,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,645.9305637115573,0
10,19,57,0,0,12,5,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,644.9276590332769,0
11,20,60,0,0,13,6,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,644.0864274483514,0
12,23,68,0,0,14,6,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,644.0864274483514,0
13,24,72,0,0,15,6,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,644.0864274483514,0
14,25,75,0,0,16,7,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,71.0,71.0,642.3198141709843,0
15,26,78,0,0,17,8,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,71.0,71.0,640.771394236694,0
16,27,81,0,0,18,9,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,71.0,71.0,639.7468807563448,0
17,28,84,0,0,19,10,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,71.0,71.0,639.1704456628341,0
18,29,87,0,0,20,11,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,71.0,71.0,638.3825838585464,0
19,30,90,0,0,21,12,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,71.0,71.0,637.7000369744594,0
20,30,90,1,2,21,12,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,70.99999999053775,71.0,637.7000369744594,0
21,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,67.39999998654089,71.0,637.7000369744594,0
22,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,67.39999998654089,71.0,637.7000369744594,0
23,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,67.39999998654089,71.0,637.7000369744594,0
24,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,67.39999998654089,71.0,637.7000369744594,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,13,36,0,0,5,0,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,646.8804614513152,0
9,18,54,0,0,11,4,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,645.8735293215569,0
10,20,60,0,0,12,4,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,645.8735293215569,0
11,22,66,0,0,13,4,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,645.8735293215569,0
12,24,72,0,0,14,4,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,645.8735293215569,0
13,25,75,0,0,15,5,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,0.0,0.0,644.0864559618032,0
14,26,78,0,0,16,6,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,71.0,71.0,643.0448654156257,0
15,27,81,0,0,17,7,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,71.0,71.0,642.1855187820704,0
16,28,84,0,0,18,8,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,71.0,71.0,641.1951337993991,0
17,29,87,0,0,19,9,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,71.0,71.0,639.648010339962,0
18,31,93,0,0,20,9,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,71.0,71.0,639.648010339962,0
19,32,96,0,0,21,10,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,71.0,71.0,639.1096987182149,0
20,32,96,1,2,21,10,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,70.99999999056953,71.0,639.1096987182149,0
21,32,96,2,4,21,10,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,67.3999999865861,71.0,639.1096987182149,0
22,32,96,2,4,21,10,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,67.3999999865861,71.0,639.1096987182149,0
23,32,96,2,4,21,10,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,67.3999999865861,71.0,639.1096987182149,0
24,32,96,2,4,21,10,700,0.5,500,4.5,3.5,500,3.0,strong,2.5,300,0,0,67.3999999865861,71.0,639.1096987182149,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,14,42,0,0,7,0,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,15,45,0,0,9,3,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8638256063274,0
8,16,48,0,0,10,4,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8877870764784,0
9,17,51,0,0,11,5,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.9491232745889,0
10,19,57,0,0,12,5,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.9491232745889,0
11,21,63,0,0,13,5,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.9491232745889,0
12,23,69,0,0,14,5,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.9491232745889,0
13,24,72,0,0,15,6,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,643.2169733075042,0
14,25,75,0,0,16,7,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,642.3806824197985,0
15,26,78,0,0,17,8,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,641.4163093829062,0
16,27,81,0,0,18,9,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.8942687462313,0
17,28,84,0,0,19,10,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.3446325106061,0
18,29,87,0,0,20,11,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,638.5628548888152,0
19,30,90,0,0,21,12,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,637.88786987363,0
20,30,90,1,2,21,12,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,70.99999999053762,71.0,637.88786987363,0
21,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,67.39999998654072,71.0,637.88786987363,0
22,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,67.39999998654072,71.0,637.88786987363,0
23,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,67.39999998654072,71.0,637.88786987363,0
24,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,3.5,strong,2.5,300,0,0,67.39999998654072,71.0,637.88786987363,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,14,42,0,0,7,0,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,15,45,0,0,9,3,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,646.8506418034126,0
8,16,48,0,0,10,4,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,645.9049487555425,0
9,17,51,0,0,11,5,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,644.9711128376316,0
10,19,57,0,0,12,5,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,644.9711128376316,0
11,20,60,0,0,13,6,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,644.1277091666205,0
12,23,68,0,0,14,6,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,644.1277091666205,0
13,24,72,0,0,15,6,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,0.0,0.0,644.1277091666205,0
14,25,75,0,0,16,7,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,71.0,71.0,642.4298981868179,0
15,26,78,0,0,17,8,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,71.0,71.0,640.8935159082404,0
16,27,81,0,0,18,9,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,71.0,71.0,639.9670492628887,0
17,28,84,0,0,19,10,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,71.0,71.0,639.421632173351,0
18,29,87,0,0,20,11,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,71.0,71.0,638.6548762445873,0
19,30,90,0,0,21,12,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,71.0,71.0,637.9883446499917,0
20,30,90,1,2,21,12,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,70.99999999053773,71.0,637.9883446499917,0
21,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,67.39999998654086,71.0,637.9883446499917,0
22,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,67.39999998654086,71.0,637.9883446499917,0
23,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,67.39999998654086,71.0,637.9883446499917,0
24,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,4.0,strong,2.5,300,0,0,67.39999998654086,71.0,637.9883446499917,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,646.8689578448144,0
9,18,54,0,0,11,4,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,645.8756286175771,0
10,20,60,0,0,12,4,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,645.8756286175771,0
11,23,68,0,0,13,4,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,645.8756286175771,0
12,24,72,0,0,14,4,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,645.8756286175771,0
13,25,75,0,0,15,5,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,0.0,0.0,644.1272394594916,0
14,26,78,0,0,16,6,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,71.0,71.0,643.1182285185573,0
15,27,81,0,0,17,7,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,71.0,71.0,642.2677663547537,0
16,28,84,0,0,18,8,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,71.0,71.0,640.7275401865057,0
17,29,87,0,0,19,9,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,71.0,71.0,639.7923914253089,0
18,31,93,0,0,20,9,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,71.0,71.0,639.7923914253089,0
19,33,99,0,0,21,9,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,71.0,71.0,639.7923914253089,0
20,33,99,1,2,21,9,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,70.9999999905691,71.0,639.7923914253089,0
21,33,99,2,4,21,9,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,67.39999998658548,71.0,639.7923914253089,0
22,33,99,2,4,21,9,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,67.39999998658548,71.0,639.7923914253089,0
23,33,99,2,4,21,9,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,67.39999998658548,71.0,639.7923914253089,0
24,33,99,2,4,21,9,700,0.5,500,4.5,3.5,500,4.5,strong,2.5,300,0,0,67.39999998658548,71.0,639.7923914253089,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,14,42,0,0,7,0,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,15,45,0,0,9,3,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,646.8608256323914,0
8,17,51,0,0,10,3,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,646.8608256323914,0
9,19,57,0,0,11,3,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,646.8608256323914,0
10,20,60,0,0,12,4,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,645.9719880068385,0
11,22,66,0,0,13,4,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,645.9719880068385,0
12,24,72,0,0,14,4,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,645.9719880068385,0
13,26,78,0,0,15,4,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,0.0,0.0,645.9719880068385,0
14,27,81,0,0,16,5,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,71.0,71.0,644.2548033096789,0
15,28,84,0,0,17,6,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,71.0,71.0,643.2648495159655,0
16,29,87,0,0,18,7,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,71.0,71.0,641.6899027467081,0
17,30,90,0,0,19,8,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,71.0,71.0,640.9265916375423,0
18,31,93,0,0,20,9,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,71.0,71.0,640.0806506501638,0
19,32,96,0,0,21,10,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,71.0,71.0,639.5640262200669,0
20,32,96,1,2,21,10,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,70.99999999059725,71.0,639.5640262200669,0
21,32,96,2,4,21,10,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,67.39999998662553,71.0,639.5640262200669,0
22,32,96,2,4,21,10,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,67.39999998662553,71.0,639.5640262200669,0
23,32,96,2,4,21,10,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,67.39999998662553,71.0,639.5640262200669,0
24,32,96,2,4,21,10,700,0.5,500,4.5,3.5,500,5.0,strong,2.5,300,0,0,67.39999998662553,71.0,639.5640262200669,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,14,42,0,0,7,0,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,15,45,0,0,9,3,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,646.8642178739757,0
8,16,48,0,0,10,4,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,645.8663115013018,0
9,17,51,0,0,11,5,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,644.8516837226183,0
10,19,57,0,0,12,5,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,644.8516837226183,0
11,21,63,0,0,13,5,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,644.8516837226183,0
12,22,66,0,0,14,6,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,643.9969300184493,0
13,24,72,0,0,15,6,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,0.0,0.0,643.9969300184493,0
14,25,75,0,0,16,7,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,71.0,71.0,642.2448626968302,0
15,26,78,0,0,17,8,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,71.0,71.0,641.2968187347717,0
16,27,81,0,0,18,9,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,71.0,71.0,639.7956896496953,0
17,28,84,0,0,19,10,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,71.0,71.0,639.2630123227749,0
18,29,87,0,0,20,11,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,71.0,71.0,638.474061156502,0
19,30,90,0,0,21,12,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,71.0,71.0,637.7999699273236,0
20,30,90,1,2,21,12,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,70.99999999053875,71.0,637.7999699273236,0
21,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,67.39999998654234,71.0,637.7999699273236,0
22,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,67.39999998654234,71.0,637.7999699273236,0
23,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,67.39999998654234,71.0,637.7999699273236,0
24,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,5.5,strong,2.5,300,0,0,67.39999998654234,71.0,637.7999699273236,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,14,42,0,0,7,0,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,15,45,0,0,9,3,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,646.866866781133,0
8,16,48,0,0,10,4,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,645.910203082978,0
9,17,51,0,0,11,5,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,644.8760172747102,0
10,18,54,0,0,12,6,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,644.1001476191174,0
11,20,60,0,0,13,6,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,644.1001476191174,0
12,22,66,0,0,14,6,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,644.1001476191174,0
13,24,72,0,0,15,6,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,0.0,0.0,644.1001476191174,0
14,25,75,0,0,16,7,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,71.0,71.0,642.3885266811214,0
15,26,78,0,0,17,8,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,71.0,71.0,640.8508630082122,0
16,27,81,0,0,18,9,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,71.0,71.0,639.9126154517688,0
17,28,84,0,0,19,10,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,71.0,71.0,639.3789542152189,0
18,29,87,0,0,20,11,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,71.0,71.0,638.6193596643167,0
19,30,90,0,0,21,12,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,71.0,71.0,637.9505678296479,0
20,30,90,1,2,21,12,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,70.99999999053665,71.0,637.9505678296479,0
21,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,67.39999998653933,71.0,637.9505678296479,0
22,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,67.39999998653933,71.0,637.9505678296479,0
23,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,67.39999998653933,71.0,637.9505678296479,0
24,30,90,2,4,21,12,700,0.5,500,4.5,3.5,500,6.0,strong,2.5,300,0,0,67.39999998653933,71.0,637.9505678296479,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,646.8515324496084,0
9,19,57,0,0,11,3,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,646.8515324496084,0
10,20,60,0,0,12,4,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,645.8807739832556,0
11,22,66,0,0,13,4,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,645.8807739832556,0
12,23,69,0,0,14,5,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,644.7959457085799,0
13,24,72,0,0,15,6,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,0.0,0.0,643.0466440265478,0
14,25,75,0,0,16,7,700,0.5,500,4.5,3.5,500,6.5,strong,2.5,300,0,0,71.0,71.0,641.3072794446093,0
